1.5; 1.1; 7.06
1.5; 1.2; 7.39
1.5; 1.3; 7.74
1.5; 1.4; 8.11
1.5; 1.5; 8.5
1.5; 1.6; 8.91
1.5; 1.7; 9.34
1.5; 1.8; 9.79
1.5; 1.9; 10.26
1.6; -1; 5.16
1.6; -0.9; 5.07
1.6; -0.8; 5
1.6; -0.7; 4.95
1.6; -0.6; 4.92
1.6; -0.5; 4.91
1.6; -0.4; 4.92
1.6; -0.3; 4.95
1.6; -0.2; 5
1.6; -0.1; 5.07
1.6; -1.38778e-16; 5.16
1.6; 0.1; 5.27
1.6; 0.2; 5.4
1.6; 0.3; 5.55
1.6; 0.4; 5.72
1.6; 0.5; 5.91
1.6; 0.6; 6.12
1.6; 0.7; 6.35
1.6; 0.8; 6.6
1.6; 0.9; 6.87
1.6; 1; 7.16
1.6; 1.1; 7.47
1.6; 1.2; 7.8
1.6; 1.3; 8.15
1.6; 1.4; 8.52
1.6; 1.5; 8.91
1.6; 1.6; 9.32
1.6; 1.7; 9.75
1.6; 1.8; 10.2
1.6; 1.9; 10.67
1.7; -1; 5.59
1.7; -0.9; 5.5
1.7; -0.8; 5.43
1.7; -0.7; 5.38
1.7; -0.6; 5.35
1.7; -0.5; 5.34
1.7; -0.4; 5.35
1.7; -0.3; 5.38
1.7; -0.2; 5.43
1.7; -0.1; 5.5
1.7; -1.38778e-16; 5.59
1.7; 0.1; 5.7
1.7; 0.2; 5.83
1.7; 0.3; 5.98
1.7; 0.4; 6.15
1.7; 0.5; 6.34
1.7; 0.6; 6.55
1.7; 0.7; 6.78
1.7; 0.8; 7.03
1.7; 0.9; 7.3
1.7; 1; 7.59
1.7; 1.1; 7.9
1.7; 1.2; 8.23
1.7; 1.3; 8.58
1.7; 1.4; 8.95
1.7; 1.5; 9.34
1.7; 1.6; 9.75
1.7; 1.7; 10.18
1.7; 1.8; 10.63
1.7; 1.9; 11.1
1.8; -1; 6.04
1.8; -0.9; 5.95
1.8; -0.8; 5.88
1.8; -0.7; 5.83
1.8; -0.6; 5.8
1.8; -0.5; 5.79
1.8; -0.4; 5.8
1.8; -0.3; 5.83
1.8; -0.2; 5.88
1.8; -0.1; 5.95
1.8; -1.38778e-16; 6.04
1.8; 0.1; 6.15
1.8; 0.2; 6.28
1.8; 0.3; 6.43
1.8; 0.4; 6.6
1.8; 0.5; 6.79
1.8; 0.6; 7
1.8; 0.7; 7.23
1.8; 0.8; 7.48
1.8; 0.9; 7.75
1.8; 1; 8.04
1.8; 1.1; 8.35
1.8; 1.2; 8.68
1.8; 1.3; 9.03
1.8; 1.4; 9.4
1.8; 1.5; 9.79
1.8; 1.6; 10.2
1.8; 1.7; 10.63
1.8; 1.8; 11.08
1.8; 1.9; 11.55
1.9; -1; 6.51
1.9; -0.9; 6.42
1.9; -0.8; 6.35
1.9; -0.7; 6.3
1.9; -0.6; 6.27
1.9; -0.5; 6.26
1.9; -0.4; 6.27
1.9; -0.3; 6.3
1.9; -0.2; 6.35
1.9; -0.1; 6.42
1.9; -1.38778e-16; 6.51
1.9; 0.1; 6.62
1.9; 0.2; 6.75
1.9; 0.3; 6.9
1.9; 0.4; 7.07
1.9; 0.5; 7.26
1.9; 0.6; 7.47
1.9; 0.7; 7.7
1.9; 0.8; 7.95
1.9; 0.9; 8.22
1.9; 1; 8.51
1.9; 1.1; 8.82
1.9; 1.2; 9.15
1.9; 1.3; 9.5
1.9; 1.4; 9.87
1.9; 1.5; 10.26
1.9; 1.6; 10.67
1.9; 1.7; 11.1
1.9; 1.8; 11.55
1.9; 1.9; 12.02
